Hello from received
18:05:53.156 > X1 :0	 X2 :0	 Y :0	 Z:0
18:06:11.847 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:11.850 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:11.853 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:11.856 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:11.858 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:11.861 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:11.864 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:11.866 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:11.868 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:11.872 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:11.874 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:11.877 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:11.880 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:11.882 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:11.885 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:11.888 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:11.890 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:11.893 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:11.896 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:11.899 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:11.901 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:11.904 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:11.906 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:11.909 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:11.912 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:11.915 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:11.917 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:11.919 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:11.923 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:11.925 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:11.927 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:11.931 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:11.933 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:11.936 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:11.938 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:11.941 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:11.944 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:11.946 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:11.950 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:11.952 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:11.954 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:11.958 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:11.960 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:11.962 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:11.966 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:11.968 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:11.971 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:11.974 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:11.976 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:11.979 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:11.981 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:11.984 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:11.987 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:11.989 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:11.993 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:11.995 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:11.997 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.000 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.003 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.006 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.009 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.011 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.013 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.017 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.019 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.022 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.024 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.027 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.030 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.032 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.035 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.038 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.040 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.044 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.046 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.048 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.052 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.054 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.056 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.059 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.062 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.065 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.067 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.070 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.073 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.075 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.078 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.081 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.083 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.087 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.089 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.091 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.093 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.097 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.100 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.103 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.105 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.107 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.110 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.113 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.115 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.118 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.121 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.124 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.126 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.128 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.132 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.134 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.138 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.140 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.142 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.145 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.148 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.150 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.153 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.156 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.159 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.161 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.163 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.167 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.169 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.171 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.175 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.177 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.180 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.183 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.185 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.187 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.191 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.194 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.196 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.199 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.201 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.204 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.206 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.209 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.212 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.214 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.218 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.220 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.222 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.226 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.228 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.231 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.234 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.236 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.239 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.241 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.244 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.247 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.249 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.253 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.255 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.257 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.261 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.263 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.265 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.269 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.271 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.274 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.277 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.279 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.281 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.284 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.288 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.290 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.292 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.295 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.298 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.300 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.303 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.306 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.309 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.312 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.314 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.316 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.320 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.322 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.325 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.327 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.330 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.333 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.335 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.338 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.341 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.343 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.347 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.349 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.351 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.355 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.357 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.359 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.363 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.365 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.368 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.370 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.373 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.375 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.378 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.382 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.384 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.386 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.389 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.392 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.394 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.396 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.400 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.402 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.405 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.408 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.410 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.413 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.416 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.419 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.421 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.424 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.427 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.429 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.432 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.435 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.437 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.441 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.443 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.445 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.448 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.451 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.453 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.456 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.459 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.462 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.464 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.467 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.469 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.472 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.476 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.478 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.480 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.482 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.486 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.488 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.490 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.494 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.496 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.499 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.502 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.504 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.507 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.510 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.513 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.515 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.517 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.521 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.523 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.525 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.529 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.531 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.534 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.537 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.539 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.542 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.545 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.547 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.550 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.552 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.556 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.558 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.560 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.563 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.566 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.569 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.572 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.574 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.576 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.580 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.582 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.584 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.587 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.591 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.593 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.595 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.598 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.601 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.603 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.607 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.609 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.611 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.615 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.617 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.619 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.623 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.625 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.628 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.630 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.633 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.636 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.638 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.641 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.644 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.646 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.650 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.652 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.654 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.656 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.660 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.663 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.666 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.668 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.670 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.673 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.676 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.678 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.681 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.684 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.687 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.689 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.692 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.695 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.697 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.701 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.703 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.705 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.709 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.711 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.713 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.716 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.719 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.722 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.724 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.727 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.730 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.732 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.735 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.738 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.740 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.744 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.746 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.748 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.750 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.754 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.757 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.760 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.762 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.764 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.767 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.770 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.772 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.775 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.779 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.781 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.783 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.785 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.789 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.791 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.794 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.797 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.799 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.802 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.805 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.807 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.810 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.813 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.816 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.818 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.820 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.824 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.826 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.828 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.832 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.834 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.837 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.840 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.842 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.844 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.848 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.851 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.853 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.855 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.858 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.861 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.863 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.866 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.869 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.872 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.875 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.877 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.879 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.883 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.885 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.888 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.891 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.893 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.896 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.899 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.901 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.904 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.906 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.910 > X1 :-86	 X2 :86	 Y :0	 Z:60
18:06:12.912 > X1 :-86	 X2 :86	 Y :0	 Z:60
