Hello from received
15:12:16.961 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:16.965 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:16.969 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:16.969 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:16.973 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:16.977 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:16.977 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:16.981 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:16.981 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:16.985 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:16.989 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:16.989 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:16.993 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:16.997 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:16.998 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.002 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.002 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.006 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.010 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.010 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.014 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.018 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.018 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.022 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.022 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.026 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.030 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.030 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.034 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.038 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.039 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.043 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.043 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.047 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.051 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.051 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.055 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.059 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.059 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.063 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.063 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.067 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.071 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.071 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.075 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.079 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.079 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.083 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.088 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.088 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.092 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.092 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.096 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.100 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.100 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.104 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.108 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.108 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.112 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.112 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.116 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.120 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.120 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.124 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.129 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.129 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.133 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.133 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.137 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.141 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.141 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.145 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.149 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.149 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.153 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.153 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.157 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.161 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.161 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.165 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.169 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.170 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.174 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.174 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.178 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.182 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.182 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.186 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.190 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.190 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.194 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.194 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.198 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.202 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.202 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.206 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.210 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.210 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.214 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.214 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.219 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.223 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.223 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.227 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.231 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.231 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.235 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.235 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.239 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.243 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.243 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.247 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.251 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.251 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.256 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.256 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.260 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.264 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.264 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.268 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.272 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.272 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.276 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.276 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.280 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.284 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.284 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.288 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.292 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.292 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.297 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.297 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.301 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.305 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.305 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.309 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.313 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.313 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.317 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.321 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.321 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.325 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.325 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.329 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.333 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.333 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.337 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.342 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.342 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.346 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.346 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.350 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.354 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.354 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.358 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.362 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.362 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.366 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.366 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.370 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.374 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.374 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.378 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.382 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.383 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.387 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.387 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.391 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.395 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.395 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.399 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.403 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.403 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.407 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.407 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.411 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.415 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.415 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.419 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.423 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.424 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.428 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.428 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.432 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.436 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.436 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.440 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.444 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.444 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.448 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.448 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.452 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.456 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.456 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.460 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.464 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.464 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.469 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.469 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.473 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.477 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.477 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.481 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.485 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.485 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.489 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.489 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.493 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.497 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.497 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.501 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.505 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.505 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.509 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.509 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.514 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.518 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.518 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.522 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.526 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.526 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.530 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.530 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.534 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.538 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.538 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.542 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.546 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.546 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.550 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.555 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.555 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.559 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.559 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.563 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.567 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.567 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.571 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.575 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.575 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.579 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.579 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.583 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.587 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.587 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.591 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.595 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.596 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.600 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.600 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.604 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.608 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.608 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.612 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.616 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.616 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.620 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.620 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.624 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.628 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.628 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.632 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.636 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.636 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.641 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.641 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.645 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.649 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.649 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.653 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.657 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.657 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.661 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.661 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.665 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.669 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.669 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.673 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.677 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.678 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.682 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.682 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.686 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.690 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.690 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.694 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.698 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.698 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.702 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.702 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.706 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.710 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.710 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.714 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.718 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.718 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.722 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.722 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.727 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.731 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.731 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.735 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.739 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.739 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.743 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.743 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.747 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.751 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.751 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.755 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.759 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.759 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.763 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.767 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.767 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.772 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.772 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.776 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.780 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.780 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.784 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.788 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.788 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.792 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.792 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.796 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.800 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.800 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.804 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.808 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.808 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.813 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.813 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.817 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.821 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.821 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.825 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.829 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.829 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.833 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.833 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.837 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.841 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.841 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.845 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.849 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.849 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.854 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.854 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.858 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.862 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.862 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.866 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.870 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.870 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.874 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.874 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.878 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.882 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.882 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.886 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.890 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.890 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.895 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.895 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.899 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.903 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.903 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.907 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.911 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.911 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.915 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.915 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.919 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.923 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.923 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.927 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.931 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.931 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.936 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.936 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.940 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.944 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.944 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.948 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.952 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.952 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.956 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.956 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.960 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.964 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.964 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.968 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.972 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.972 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.976 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.976 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.980 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.985 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.985 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.989 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.993 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.993 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:17.997 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:18.001 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:18.001 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:18.005 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:18.005 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:18.009 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:18.013 > X1 :0	 X2 :0	 Y :0	 Z:0
15:12:18.013 > X1 :0	 X2 :0	 Y :0	 Z:0
